46043|Communications||Commercial|SpaceX|260|Falcon 9|
46064|Communications||Commercial|SpaceX|260|Falcon 9|
46044|Communications||Commercial|SpaceX|260|Falcon 9|
46117|Communications||Commercial|SpaceX|260|Falcon 9|
46137|Communications||Commercial|SpaceX|260|Falcon 9|
46157|Communications||Commercial|SpaceX|260|Falcon 9|
46118|Communications||Commercial|SpaceX|260|Falcon 9|
46158|Communications||Commercial|SpaceX|260|Falcon 9|
46138|Communications||Commercial|SpaceX|260|Falcon 9|
46045|Communications||Commercial|SpaceX|260|Falcon 9|
46119|Communications||Commercial|SpaceX|260|Falcon 9|
46140|Communications||Commercial|SpaceX|260|Falcon 9|
46159|Communications||Commercial|SpaceX|260|Falcon 9|
46141|Communications||Commercial|SpaceX|260|Falcon 9|
46142|Communications||Commercial|SpaceX|260|Falcon 9|
46160|Communications||Commercial|SpaceX|260|Falcon 9|
46161|Communications||Commercial|SpaceX|260|Falcon 9|
46120|Communications||Commercial|SpaceX|260|Falcon 9|
46121|Communications||Commercial|SpaceX|260|Falcon 9|
46162|Communications||Commercial|SpaceX|260|Falcon 9|
46122|Communications||Commercial|SpaceX|260|Falcon 9|
46123|Communications||Commercial|SpaceX|260|Falcon 9|
46144|Communications||Commercial|SpaceX|260|Falcon 9|
46145|Communications||Commercial|SpaceX|260|Falcon 9|
46146|Communications||Commercial|SpaceX|260|Falcon 9|
47621|Communications||Commercial|SpaceX|260|Falcon 9|
46163|Communications||Commercial|SpaceX|260|Falcon 9|
46147|Communications||Commercial|SpaceX|260|Falcon 9|
46164|Communications||Commercial|SpaceX|260|Falcon 9|
46165|Communications||Commercial|SpaceX|260|Falcon 9|
46124|Communications||Commercial|SpaceX|260|Falcon 9|
46166|Communications||Commercial|SpaceX|260|Falcon 9|
46148|Communications||Commercial|SpaceX|260|Falcon 9|
46350|Communications||Commercial|SpaceX|260|Falcon 9|
46125|Communications||Commercial|SpaceX|260|Falcon 9|
46126|Communications||Commercial|SpaceX|260|Falcon 9|
46149|Communications||Commercial|SpaceX|260|Falcon 9|
46127|Communications||Commercial|SpaceX|260|Falcon 9|
46128|Communications||Commercial|SpaceX|260|Falcon 9|
46129|Communications||Commercial|SpaceX|260|Falcon 9|
46130|Communications||Commercial|SpaceX|260|Falcon 9|
46131|Communications||Commercial|SpaceX|260|Falcon 9|
46167|Communications||Commercial|SpaceX|260|Falcon 9|
46168|Communications||Commercial|SpaceX|260|Falcon 9|
46169|Communications||Commercial|SpaceX|260|Falcon 9|
46150|Communications||Commercial|SpaceX|260|Falcon 9|
46132|Communications||Commercial|SpaceX|260|Falcon 9|
46151|Communications||Commercial|SpaceX|260|Falcon 9|
46171|Communications||Commercial|SpaceX|260|Falcon 9|
46152|Communications||Commercial|SpaceX|260|Falcon 9|
46172|Communications||Commercial|SpaceX|260|Falcon 9|
46153|Communications||Commercial|SpaceX|260|Falcon 9|
46133|Communications||Commercial|SpaceX|260|Falcon 9|
46134|Communications||Commercial|SpaceX|260|Falcon 9|
46135|Communications||Commercial|SpaceX|260|Falcon 9|
46173|Communications||Commercial|SpaceX|260|Falcon 9|
46174|Communications||Commercial|SpaceX|260|Falcon 9|
46154|Communications||Commercial|SpaceX|260|Falcon 9|
46136|Communications||Commercial|SpaceX|260|Falcon 9|
46532|Communications||Commercial|SpaceX|260|Falcon 9|
47622|Communications||Commercial|SpaceX|260|Falcon 9|
46351|Communications||Commercial|SpaceX|260|Falcon 9|
47978|Communications||Commercial|SpaceX|260|Falcon 9|
46533|Communications||Commercial|SpaceX|260|Falcon 9|
46573|Communications||Commercial|SpaceX|260|Falcon 9|
46366|Communications||Commercial|SpaceX|260|Falcon 9|
46352|Communications||Commercial|SpaceX|260|Falcon 9|
46326|Communications||Commercial|SpaceX|260|Falcon 9|
47623|Communications||Commercial|SpaceX|260|Falcon 9|
46353|Communications||Commercial|SpaceX|260|Falcon 9|
46354|Communications||Commercial|SpaceX|260|Falcon 9|
46368|Communications||Commercial|SpaceX|260|Falcon 9|
46534|Communications||Commercial|SpaceX|260|Falcon 9|
46574|Communications||Commercial|SpaceX|260|Falcon 9|
46355|Communications||Commercial|SpaceX|260|Falcon 9|
46535|Communications||Commercial|SpaceX|260|Falcon 9|
46553|Communications||Commercial|SpaceX|260|Falcon 9|
46356|Communications||Commercial|SpaceX|260|Falcon 9|
46357|Communications||Commercial|SpaceX|260|Falcon 9|
46155|Communications||Commercial|SpaceX|260|Falcon 9|
47624|Communications||Commercial|SpaceX|260|Falcon 9|
46370|Communications||Commercial|SpaceX|260|Falcon 9|
46554|Communications||Commercial|SpaceX|260|Falcon 9|
46537|Communications||Commercial|SpaceX|260|Falcon 9|
46327|Communications||Commercial|SpaceX|260|Falcon 9|
46575|Communications||Commercial|SpaceX|260|Falcon 9|
46556|Communications||Commercial|SpaceX|260|Falcon 9|
46576|Communications||Commercial|SpaceX|260|Falcon 9|
46538|Communications||Commercial|SpaceX|260|Falcon 9|
46557|Communications||Commercial|SpaceX|260|Falcon 9|
46558|Communications||Commercial|SpaceX|260|Falcon 9|
46559|Communications||Commercial|SpaceX|260|Falcon 9|
46577|Communications||Commercial|SpaceX|260|Falcon 9|
46578|Communications||Commercial|SpaceX|260|Falcon 9|
46328|Communications||Commercial|SpaceX|260|Falcon 9|
46541|Communications||Commercial|SpaceX|260|Falcon 9|
46371|Communications||Commercial|SpaceX|260|Falcon 9|
46372|Communications||Commercial|SpaceX|260|Falcon 9|
46358|Communications||Commercial|SpaceX|260|Falcon 9|
46542|Communications||Commercial|SpaceX|260|Falcon 9|
46543|Communications||Commercial|SpaceX|260|Falcon 9|
46544|Communications||Commercial|SpaceX|260|Falcon 9|
46329|Communications||Commercial|SpaceX|260|Falcon 9|
46545|Communications||Commercial|SpaceX|260|Falcon 9|
46546|Communications||Commercial|SpaceX|260|Falcon 9|
46547|Communications||Commercial|SpaceX|260|Falcon 9|
46548|Communications||Commercial|SpaceX|260|Falcon 9|
46549|Communications||Commercial|SpaceX|260|Falcon 9|
46550|Communications||Commercial|SpaceX|260|Falcon 9|
47625|Communications||Commercial|SpaceX|260|Falcon 9|
46579|Communications||Commercial|SpaceX|260|Falcon 9|
46560|Communications||Commercial|SpaceX|260|Falcon 9|
46359|Communications||Commercial|SpaceX|260|Falcon 9|
46580|Communications||Commercial|SpaceX|260|Falcon 9|
46561|Communications||Commercial|SpaceX|260|Falcon 9|
46330|Communications||Commercial|SpaceX|260|Falcon 9|
46374|Communications||Commercial|SpaceX|260|Falcon 9|
46581|Communications||Commercial|SpaceX|260|Falcon 9|
46360|Communications||Commercial|SpaceX|260|Falcon 9|
46562|Communications||Commercial|SpaceX|260|Falcon 9|
46671|Communications||Commercial|SpaceX|260|Falcon 9|https://spaceflightnow.com/2020/10/18/spacex-launches-another-batch-of-starlink-satellites/
46672|Communications||Commercial|SpaceX|260|Falcon 9|
46673|Communications||Commercial|SpaceX|260|Falcon 9|
46674|Communications||Commercial|SpaceX|260|Falcon 9|
46331|Communications||Commercial|SpaceX|260|Falcon 9|
46675|Communications||Commercial|SpaceX|260|Falcon 9|
46332|Communications||Commercial|SpaceX|260|Falcon 9|
46361|Communications||Commercial|SpaceX|260|Falcon 9|
46333|Communications||Commercial|SpaceX|260|Falcon 9|
46375|Communications||Commercial|SpaceX|260|Falcon 9|
46334|Communications||Commercial|SpaceX|260|Falcon 9|
46362|Communications||Commercial|SpaceX|260|Falcon 9|
46335|Communications||Commercial|SpaceX|260|Falcon 9|
46582|Communications||Commercial|SpaceX|260|Falcon 9|
46583|Communications||Commercial|SpaceX|260|Falcon 9|
46563|Communications||Commercial|SpaceX|260|Falcon 9|
46584|Communications||Commercial|SpaceX|260|Falcon 9|
46564|Communications||Commercial|SpaceX|260|Falcon 9|
46325|Communications||Commercial|SpaceX|260|Falcon 9|
46565|Communications||Commercial|SpaceX|260|Falcon 9|
46585|Communications||Commercial|SpaceX|260|Falcon 9|
46586|Communications||Commercial|SpaceX|260|Falcon 9|
46336|Communications||Commercial|SpaceX|260|Falcon 9|
46363|Communications||Commercial|SpaceX|260|Falcon 9|
46566|Communications||Commercial|SpaceX|260|Falcon 9|
46567|Communications||Commercial|SpaceX|260|Falcon 9|
46376|Communications||Commercial|SpaceX|260|Falcon 9|
46588|Communications||Commercial|SpaceX|260|Falcon 9|
46569|Communications||Commercial|SpaceX|260|Falcon 9|
46570|Communications||Commercial|SpaceX|260|Falcon 9|
46589|Communications||Commercial|SpaceX|260|Falcon 9|
46337|Communications||Commercial|SpaceX|260|Falcon 9|
46338|Communications||Commercial|SpaceX|260|Falcon 9|
46591|Communications||Commercial|SpaceX|260|Falcon 9|
46380|Communications||Commercial|SpaceX|260|Falcon 9|
46340|Communications||Commercial|SpaceX|260|Falcon 9|
46341|Communications||Commercial|SpaceX|260|Falcon 9|
47626|Communications||Commercial|SpaceX|260|Falcon 9|
46342|Communications||Commercial|SpaceX|260|Falcon 9|
46364|Communications||Commercial|SpaceX|260|Falcon 9|
46343|Communications||Commercial|SpaceX|260|Falcon 9|
46344|Communications||Commercial|SpaceX|260|Falcon 9|
46677|Communications||Commercial|SpaceX|260|Falcon 9|
46345|Communications||Commercial|SpaceX|260|Falcon 9|
46382|Communications||Commercial|SpaceX|260|Falcon 9|
46383|Communications||Commercial|SpaceX|260|Falcon 9|
46384|Communications||Commercial|SpaceX|260|Falcon 9|
46679|Communications||Commercial|SpaceX|260|Falcon 9|
46680|Communications||Commercial|SpaceX|260|Falcon 9|
46681|Communications||Commercial|SpaceX|260|Falcon 9|
46682|Communications||Commercial|SpaceX|260|Falcon 9|
47122|Communications||Commercial|SpaceX|260|Falcon 9|
46684|Communications||Commercial|SpaceX|260|Falcon 9|
46685|Communications||Commercial|SpaceX|260|Falcon 9|
47548|Communications||Commercial|SpaceX|260|Falcon 9|
46686|Communications||Commercial|SpaceX|260|Falcon 9|
46687|Communications||Commercial|SpaceX|260|Falcon 9|
47124|Communications||Commercial|SpaceX|260|Falcon 9|
46689|Communications||Commercial|SpaceX|260|Falcon 9|
46690|Communications||Commercial|SpaceX|260|Falcon 9|
46691|Communications||Commercial|SpaceX|260|Falcon 9|
46692|Communications||Commercial|SpaceX|260|Falcon 9|
46693|Communications||Commercial|SpaceX|260|Falcon 9|
46694|Communications||Commercial|SpaceX|260|Falcon 9|
46695|Communications||Commercial|SpaceX|260|Falcon 9|
46696|Communications||Commercial|SpaceX|260|Falcon 9|
46698|Communications||Commercial|SpaceX|260|Falcon 9|
46779|Communications||Commercial|SpaceX|260|Falcon 9|
46699|Communications||Commercial|SpaceX|260|Falcon 9|
46700|Communications||Commercial|SpaceX|260|Falcon 9|
46701|Communications||Commercial|SpaceX|260|Falcon 9|
46702|Communications||Commercial|SpaceX|260|Falcon 9|
46703|Communications||Commercial|SpaceX|260|Falcon 9|
46704|Communications||Commercial|SpaceX|260|Falcon 9|
46705|Communications||Commercial|SpaceX|260|Falcon 9|
47549|Communications||Commercial|SpaceX|260|Falcon 9|
46706|Communications||Commercial|SpaceX|260|Falcon 9|
46707|Communications||Commercial|SpaceX|260|Falcon 9|
46709|Communications||Commercial|SpaceX|260|Falcon 9|
46710|Communications||Commercial|SpaceX|260|Falcon 9|
47126|Communications||Commercial|SpaceX|260|Falcon 9|
46711|Communications||Commercial|SpaceX|260|Falcon 9|
46712|Communications||Commercial|SpaceX|260|Falcon 9|
46713|Communications||Commercial|SpaceX|260|Falcon 9|
46714|Communications||Commercial|SpaceX|260|Falcon 9|
46715|Communications||Commercial|SpaceX|260|Falcon 9|
46716|Communications||Commercial|SpaceX|260|Falcon 9|
46717|Communications||Commercial|SpaceX|260|Falcon 9|
46718|Communications||Commercial|SpaceX|260|Falcon 9|
46719|Communications||Commercial|SpaceX|260|Falcon 9|
46722|Communications||Commercial|SpaceX|260|Falcon 9|
46723|Communications||Commercial|SpaceX|260|Falcon 9|
46725|Communications||Commercial|SpaceX|260|Falcon 9|
46726|Communications||Commercial|SpaceX|260|Falcon 9|
46727|Communications||Commercial|SpaceX|260|Falcon 9|
46780|Communications||Commercial|SpaceX|260|Falcon 9|
46759|Communications||Commercial|SpaceX|260|Falcon 9|
46781|Communications||Commercial|SpaceX|260|Falcon 9|
46782|Communications||Commercial|SpaceX|260|Falcon 9|
47128|Communications||Commercial|SpaceX|260|Falcon 9|
47129|Communications||Commercial|SpaceX|260|Falcon 9|
47130|Communications||Commercial|SpaceX|260|Falcon 9|
47132|Communications||Commercial|SpaceX|260|Falcon 9|
47133|Communications||Commercial|SpaceX|260|Falcon 9|
47134|Communications||Commercial|SpaceX|260|Falcon 9|
47135|Communications||Commercial|SpaceX|260|Falcon 9|
47136|Communications||Commercial|SpaceX|260|Falcon 9|
46740|Communications||Commercial|SpaceX|260|Falcon 9|
47137|Communications||Commercial|SpaceX|260|Falcon 9|
47138|Communications||Commercial|SpaceX|260|Falcon 9|
46783|Communications||Commercial|SpaceX|260|Falcon 9|
47139|Communications||Commercial|SpaceX|260|Falcon 9|
47141|Communications||Commercial|SpaceX|260|Falcon 9|
47143|Communications||Commercial|SpaceX|260|Falcon 9|
47144|Communications||Commercial|SpaceX|260|Falcon 9|
47147|Communications||Commercial|SpaceX|260|Falcon 9|
47148|Communications||Commercial|SpaceX|260|Falcon 9|
47149|Communications||Commercial|SpaceX|260|Falcon 9|
47150|Communications||Commercial|SpaceX|260|Falcon 9|
47151|Communications||Commercial|SpaceX|260|Falcon 9|
46741|Communications||Commercial|SpaceX|260|Falcon 9|
47152|Communications||Commercial|SpaceX|260|Falcon 9|
47153|Communications||Commercial|SpaceX|260|Falcon 9|
47154|Communications||Commercial|SpaceX|260|Falcon 9|
47155|Communications||Commercial|SpaceX|260|Falcon 9|
47157|Communications||Commercial|SpaceX|260|Falcon 9|
47158|Communications||Commercial|SpaceX|260|Falcon 9|
47161|Communications||Commercial|SpaceX|260|Falcon 9|
47162|Communications||Commercial|SpaceX|260|Falcon 9|
47163|Communications||Commercial|SpaceX|260|Falcon 9|
47164|Communications||Commercial|SpaceX|260|Falcon 9|
47165|Communications||Commercial|SpaceX|260|Falcon 9|
46784|Communications||Commercial|SpaceX|260|Falcon 9|
46785|Communications||Commercial|SpaceX|260|Falcon 9|
47167|Communications||Commercial|SpaceX|260|Falcon 9|
47170|Communications||Commercial|SpaceX|260|Falcon 9|
47171|Communications||Commercial|SpaceX|260|Falcon 9|
47173|Communications||Commercial|SpaceX|260|Falcon 9|
47174|Communications||Commercial|SpaceX|260|Falcon 9|
46743|Communications||Commercial|SpaceX|260|Falcon 9|
46786|Communications||Commercial|SpaceX|260|Falcon 9|
46744|Communications||Commercial|SpaceX|260|Falcon 9|
47175|Communications||Commercial|SpaceX|260|Falcon 9|
46760|Communications||Commercial|SpaceX|260|Falcon 9|
46787|Communications||Commercial|SpaceX|260|Falcon 9|
46764|Communications||Commercial|SpaceX|260|Falcon 9|
48389|Communications||Commercial|SpaceX|260|Falcon 9|
46746|Communications||Commercial|SpaceX|260|Falcon 9|
46765|Communications||Commercial|SpaceX|260|Falcon 9|
47177|Communications||Commercial|SpaceX|260|Falcon 9|
46747|Communications||Commercial|SpaceX|260|Falcon 9|
47550|Communications||Commercial|SpaceX|260|Falcon 9|
46748|Communications||Commercial|SpaceX|260|Falcon 9|
46749|Communications||Commercial|SpaceX|260|Falcon 9|
47178|Communications||Commercial|SpaceX|260|Falcon 9|
47179|Communications||Commercial|SpaceX|260|Falcon 9|
46766|Communications||Commercial|SpaceX|260|Falcon 9|
46767|Communications||Commercial|SpaceX|260|Falcon 9|
46768|Communications||Commercial|SpaceX|260|Falcon 9|
46751|Communications||Commercial|SpaceX|260|Falcon 9|
46752|Communications||Commercial|SpaceX|260|Falcon 9|
46753|Communications||Commercial|SpaceX|260|Falcon 9|
46754|Communications||Commercial|SpaceX|260|Falcon 9|
46755|Communications||Commercial|SpaceX|260|Falcon 9|
46756|Communications||Commercial|SpaceX|260|Falcon 9|
46757|Communications||Commercial|SpaceX|260|Falcon 9|
47181|Communications||Commercial|SpaceX|260|Falcon 9|
46758|Communications||Commercial|SpaceX|260|Falcon 9|
46788|Communications||Commercial|SpaceX|260|Falcon 9|
46789|Communications||Commercial|SpaceX|260|Falcon 9|
46790|Communications||Commercial|SpaceX|260|Falcon 9|
46770|Communications||Commercial|SpaceX|260|Falcon 9|
46791|Communications||Commercial|SpaceX|260|Falcon 9|
46792|Communications||Commercial|SpaceX|260|Falcon 9|
46772|Communications||Commercial|SpaceX|260|Falcon 9|
47551|Communications||Commercial|SpaceX|260|Falcon 9|
47552|Communications||Commercial|SpaceX|260|Falcon 9|
46793|Communications||Commercial|SpaceX|260|Falcon 9|
46794|Communications||Commercial|SpaceX|260|Falcon 9|
46795|Communications||Commercial|SpaceX|260|Falcon 9|
46796|Communications||Commercial|SpaceX|260|Falcon 9|
46798|Communications||Commercial|SpaceX|260|Falcon 9|
47554|Communications||Commercial|SpaceX|260|Falcon 9|
47555|Communications||Commercial|SpaceX|260|Falcon 9|
47556|Communications||Commercial|SpaceX|260|Falcon 9|
47557|Communications||Commercial|SpaceX|260|Falcon 9|
47558|Communications||Commercial|SpaceX|260|Falcon 9|
47559|Communications||Commercial|SpaceX|260|Falcon 9|
47560|Communications||Commercial|SpaceX|260|Falcon 9|
47561|Communications||Commercial|SpaceX|260|Falcon 9|
47562|Communications||Commercial|SpaceX|260|Falcon 9|
47563|Communications||Commercial|SpaceX|260|Falcon 9|
47564|Communications||Commercial|SpaceX|260|Falcon 9|
47565|Communications||Commercial|SpaceX|260|Falcon 9|
47566|Communications||Commercial|SpaceX|260|Falcon 9|
47567|Communications||Commercial|SpaceX|260|Falcon 9|
47568|Communications||Commercial|SpaceX|260|Falcon 9|
47570|Communications||Commercial|SpaceX|260|Falcon 9|
47571|Communications||Commercial|SpaceX|260|Falcon 9|
47572|Communications||Commercial|SpaceX|260|Falcon 9|
47627|Communications||Commercial|SpaceX|260|Falcon 9|
47628|Communications||Commercial|SpaceX|260|Falcon 9|
47629|Communications||Commercial|SpaceX|260|Falcon 9|
47573|Communications||Commercial|SpaceX|260|Falcon 9|
47574|Communications||Commercial|SpaceX|260|Falcon 9|
47575|Communications||Commercial|SpaceX|260|Falcon 9|
47576|Communications||Commercial|SpaceX|260|Falcon 9|
47577|Communications||Commercial|SpaceX|260|Falcon 9|
